depth,metric,direction,model,n_samples,raw_mean,model_mean,mean_oriented_improvement,improvement_ci_low,improvement_ci_high,relative_improvement_percent,sample_win_rate
1000,Bray_Curtis,lower,XGBoost,72,0.0821113731001895,0.0808228865684428,0.0012884865317467,-0.0022877616558651,0.0045819568643759,1.5691937463700103,0.7361111111111112
1000,Jensen_Shannon_distance,lower,Random Forest,72,0.1497739648891835,0.1228477152621491,0.0269262496270344,0.0235253335724393,0.0300398561685588,17.9779240316946,0.9583333333333334
1000,Jensen_Shannon_distance,lower,XGBoost,72,0.1497739648891835,0.1263673784475342,0.0234065864416493,0.0197314979077636,0.0268179979414854,15.627940716510803,0.9444444444444444
1000,RAD_RMSE_log10_RA_specific,lower,Random Forest,72,2.4871456383781174,0.9531613107319004,1.5339843276462168,1.41293060126463,1.6322227911761071,61.67649790892573,0.9861111111111112
1000,RAD_RMSE_log10_RA_specific,lower,XGBoost,72,2.4871456383781174,0.9700925346132642,1.517053103764853,1.4036585516301625,1.623181284599334,60.99574871514693,0.9861111111111112
1000,RAD_tail_MAE_log10,lower,Random Forest,72,1.277688989846955,1.0557374230936962,0.221951566753259,0.0269926343450797,0.408250619238498,17.371329683277988,0.6111111111111112
1000,RAD_tail_MAE_log10,lower,XGBoost,72,1.277688989846955,1.08253482016956,0.1951541696773952,-0.0039794074008393,0.3869722126940588,15.27399635029892,0.5972222222222222
1000,Shannon_absolute_error,lower,Random Forest,72,0.0637083421094978,0.1213621405498401,-0.0576537984403423,-0.0630514437009386,-0.0517859725135245,-90.49646644587078,0.0416666666666666
1000,Shannon_absolute_error,lower,XGBoost,72,0.0637083421094978,0.134457056896818,-0.0707487147873202,-0.0803203747317208,-0.0617729218174642,-111.05094316490268,0.0555555555555555
1000,richness_fixed_absolute_error,lower,Random Forest,72,47.83611111111112,34.88611111111111,12.95,11.677361111111113,14.405763888888888,27.07159862958017,1.0
1000,richness_fixed_absolute_error,lower,XGBoost,72,47.83611111111112,36.99722222222222,10.83888888888889,9.624652777777778,12.102847222222223,22.658382207769595,1.0
2000,Bray_Curtis,lower,Random Forest,72,0.0589374216783261,0.0554423986461166,0.0034950230322095,0.0025530969085315,0.0043771417752394,5.930057563910667,0.8194444444444444
2000,Bray_Curtis,lower,XGBoost,72,0.0589374216783261,0.0772623885821668,-0.0183249669038406,-0.0264783410687391,-0.0111336837229083,-31.09224391229109,0.2777777777777778
2000,Jensen_Shannon_distance,lower,Random Forest,72,0.1143838626298876,0.0982769350545653,0.0161069275753222,0.0138037686985641,0.0183322297547423,14.081468491267438,0.9583333333333334
2000,Jensen_Shannon_distance,lower,XGBoost,72,0.1143838626298876,0.1103518387104754,0.0040320239194121,-0.0014657094403022,0.008925011883896,3.524993671929584,0.7083333333333334
2000,RAD_RMSE_log10_RA_specific,lower,Random Forest,72,2.197334079769934,0.908612857738275,1.2887212220316588,1.1865972569838916,1.3810886686060129,58.649307535729434,0.9722222222222222
2000,RAD_RMSE_log10_RA_specific,lower,XGBoost,72,2.197334079769934,0.9282757306237116,1.2690583491462222,1.1746304932506189,1.3647111265719671,57.75445622174556,0.9722222222222222
2000,RAD_tail_MAE_log10,lower,Random Forest,72,1.277688989846955,1.0057579614746357,0.2719310283723193,0.088066794978975,0.4593510655148461,21.283037619733417,0.6111111111111112
2000,RAD_tail_MAE_log10,lower,XGBoost,72,1.277688989846955,1.0393160614208534,0.2383729284261017,0.0444463275463337,0.4262063153207148,18.656569033646797,0.5972222222222222
2000,Shannon_absolute_error,lower,Random Forest,72,0.0401191626511165,0.0848020512099506,-0.0446828885588341,-0.0490860165685169,-0.0401689111098279,-111.37542661945518,0.0416666666666666
2000,Shannon_absolute_error,lower,XGBoost,72,0.0401191626511165,0.1198557791829683,-0.0797366165318518,-0.0959061492810506,-0.0656266291912506,-198.74945353485035,0.0833333333333333
2000,richness_fixed_absolute_error,lower,Random Forest,72,31.15555555555555,25.255555555555556,5.9,4.860972222222222,6.980625,18.937232524964323,0.9861111111111112
2000,richness_fixed_absolute_error,lower,XGBoost,72,31.15555555555555,27.6,3.5555555555555554,2.755486111111111,4.366875,11.41226818830242,0.9305555555555556
5000,Bray_Curtis,lower,Random Forest,72,0.0372153732025845,0.0365934823142397,0.0006218908883447,0.0001883818967654,0.0010680055483835,1.6710591210774082,0.6666666666666666
5000,Bray_Curtis,lower,XGBoost,72,0.0372153732025845,0.0632660314504206,-0.0260506582478361,-0.0333157053385029,-0.0194458416144612,-69.99972324885076,0.0277777777777777
5000,Jensen_Shannon_distance,lower,Random Forest,72,0.077310307230347,0.0699432789255002,0.0073670283048468,0.0063277011441838,0.0084016748809151,9.529167026715658,0.9305555555555556
5000,Jensen_Shannon_distance,lower,XGBoost,72,0.077310307230347,0.0850276911710518,-0.0077173839407048,-0.0127292265467647,-0.0031936785626167,-9.98234804281765,0.4722222222222222
5000,RAD_RMSE_log10_RA_specific,lower,Random Forest,72,1.7641222402548722,0.8208446550618055,0.9432775851930668,0.8629159979689103,1.0134121223876091,53.470080681981905,0.9583333333333334
5000,RAD_RMSE_log10_RA_specific,lower,XGBoost,72,1.7641222402548722,0.846287950565817,0.9178342896890552,0.8409778719595132,0.9887116055968008,52.0278169361127,0.9583333333333334
5000,RAD_tail_MAE_log10,lower,Random Forest,72,1.1808775063566797,0.8896503741712798,0.2912271321853998,0.136921418846517,0.4396937741847153,24.661925611904728,0.6666666666666666
5000,RAD_tail_MAE_log10,lower,XGBoost,72,1.1808775063566797,0.9429485437860408,0.2379289625706387,0.0825419023804614,0.3847016271765686,20.148487992180726,0.6111111111111112
5000,Shannon_absolute_error,lower,Random Forest,72,0.0209974432138982,0.0475299275247333,-0.0265324843108351,-0.0289503045379094,-0.0240640013893704,-126.36054799887856,0.0138888888888888
5000,Shannon_absolute_error,lower,XGBoost,72,0.0209974432138982,0.0895726061089778,-0.0685751628950795,-0.0881601569206815,-0.0511070261845561,-326.5881574080866,0.0694444444444444
5000,richness_fixed_absolute_error,lower,Random Forest,72,7.794444444444445,10.45,-2.655555555555555,-3.3528472222222216,-1.9609722222222228,-34.06985032074127,0.1944444444444444
5000,richness_fixed_absolute_error,lower,XGBoost,72,7.794444444444445,10.463888888888889,-2.6694444444444443,-3.194444444444444,-2.144305555555556,-34.24803991446898,0.0694444444444444
