sample_id,subsample_repeat,otu_id,shallow_depth,shallow_count,shallow_ra,zero_in_shallow,target_reference_ra,target_log10_reference_ra,pred_raw_shallow_ra,pred_random_forest_ra,pred_xgboost_ra,is_other,abundance_group,shallow_detection_group,log1p_shallow_count,log10_shallow_ra,shallow_rank_norm,shallow_richness,otu_mean_ra_train,otu_prevalence_train,otu_std_ra_train,otu_max_ra_train,SHAP__log1p_shallow_count,SHAP__log10_shallow_ra,SHAP__zero_in_shallow,SHAP__shallow_rank_norm,SHAP__shallow_richness,SHAP__otu_mean_ra_train,SHAP__otu_prevalence_train,SHAP__otu_std_ra_train,SHAP__otu_max_ra_train,SHAP__is_other,SHAP_base_value,SHAP_sum,SHAP_reconstructed_log_prediction,model
SRS2822183,2,232457,2000,0,0.0,1.0,4.595852243350376e-05,-4.337539455555518,0.0,0.00010885482837047864,5.1260744608464446e-05,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,110.0,8.3914376e-05,0.43806645,0.00015031584,0.0009858626,-0.2383316047096894,-0.24264671856899286,-0.21822915547344668,-0.1908494235641257,1.1717909022219053,0.2243427408911441,0.019435761905957746,0.26694661860866964,0.20285291920754045,-9.07608136936607e-06,-4.97216971272116,0.9953029644375933,-3.976866748283567,Random Forest
SRS2822168,4,99344,2000,0,0.0,1.0,8.41841950187009e-05,-4.074717850997436,0.0,4.753970375011044e-08,7.147550577596801e-08,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,67.0,9.211406e-05,0.6283988,0.000105408566,0.0006966057,-0.3038755877365157,-0.3106308695694493,-0.30213918583100324,-0.25870675503407214,-0.6991336249856848,-0.053094892293895586,-0.09509081684395163,-0.03652223230723152,-0.21589710130615844,-8.610671489944273e-06,-4.97216971272116,-2.2750996765794524,-7.247269389300612,Random Forest
SRS2822256,1,78621,2000,0,0.0,1.0,0.0001452874049027895,-3.837742142387892,0.0,2.577606283126336e-06,1.2427127665759158e-06,0.0,Rare (1e-4 to 1e-3),Shallow zero,0.0,-8.0,1.0,84.0,0.00013518828,0.5679758,0.00035417997,0.0035969252,-0.2796355554672539,-0.2845219328021815,-0.2707972942771644,-0.23537900590431474,0.11322134649824635,0.03621877099367945,0.12304122271312604,0.1073078040740837,0.07227776538025871,-9.735581296790614e-06,-4.97216971272116,-0.618276614372817,-5.590446327093978,Random Forest
SRS2821905,4,260520,2000,0,0.0,1.0,0.00033937068870116936,-3.4693128733593177,0.0,6.666441013861855e-07,5.88170654743617e-07,0.0,Rare (1e-4 to 1e-3),Shallow zero,0.0,-8.0,1.0,76.0,0.00070851785,0.52567977,0.001622775,0.0094716055,-0.3031486005047923,-0.31033782557656037,-0.29929758532676837,-0.26463918064862546,-0.06248617671110502,0.08695939161291207,-0.17051005310804795,0.08162519776639733,0.03997247313936003,-1.7304436710355028e-05,-4.97216971272116,-1.2018796637939404,-6.174049376515101,Random Forest
SRS2822136,3,207119,2000,0,0.0,1.0,1.0107442109625317e-05,-4.994929271892383,0.0,3.8771452983604236e-07,1.6781242509484522e-07,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,54.0,0.0020778195,0.8912387,0.0024632458,0.01316057,-0.2763441942867141,-0.2816101133807501,-0.2660621095937423,-0.23094452818715555,-0.9041079488741169,-0.1760054437818065,0.7471345506295513,-0.027814745801728623,-0.020017295155023932,-1.7930730509481207e-05,-4.97216971272116,-1.4357897591619964,-6.4079594718831565,Random Forest
SRS2821970,1,34262,2000,0,0.0,1.0,0.0002889143561543573,-3.539215845841589,0.0,0.0002314315720766008,0.00014531343263293276,0.0,Rare (1e-4 to 1e-3),Shallow zero,0.0,-8.0,1.0,108.0,0.000748398,0.93957704,0.0009992564,0.014535054,-0.197431553669642,-0.2029336424514394,-0.1707102389598126,-0.1522084121864446,0.5810425308388942,0.09468458735761424,1.3759615615617797,-0.014844595944818679,0.013737892221153169,-1.2966510340212578e-05,-4.97216971272116,1.3272851622569437,-3.6448845504642167,Random Forest
SRS2821991,2,132485,2000,0,0.0,1.0,0.00011528595720969554,-3.9381859207391496,0.0,2.369340559346062e-07,1.121208363680766e-07,0.0,Rare (1e-4 to 1e-3),Shallow zero,0.0,-8.0,1.0,90.0,9.7242526e-05,0.2900302,0.0008348413,0.012584948,-0.322195521830112,-0.3267010543118936,-0.320370909520817,-0.273830350026451,0.10289416452777184,0.09960005845308946,-0.71262698506569,0.05148894442870405,0.06104028550809172,-9.552536232199485e-06,-4.97216971272116,-1.6407109203735386,-6.612880633094699,Random Forest
SRS2822149,5,99800,2000,0,0.0,1.0,5.444073037683874e-05,-4.263996290444416,0.0,2.0203737073699454e-07,1.990461732580894e-07,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,93.0,0.00017894566,0.42598188,0.0008085372,0.008019752,-0.30395959878761836,-0.3087705436918537,-0.2968216818896239,-0.2570150426152524,0.18344812798764684,-0.03160050674776288,-0.47484829854684857,-0.13286774790565314,-0.08402814720155456,-9.49166982165494e-06,-4.97216971272116,-1.7064729310683422,-6.678642643789503,Random Forest
SRS2822089,2,97979,2000,0,0.0,1.0,4.712268863212258e-05,-4.326677785685088,0.0,1.978923667485808e-05,1.6208749754399375e-05,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,117.0,0.0001398357,0.4410876,0.00060515414,0.0063766507,-0.25292455593986984,-0.26106346448210777,-0.23553683045155385,-0.20508622370021107,1.0105348786192923,0.10899573052033057,-0.0671635952722145,0.1075557524777604,0.0556743680981681,-9.391851700387847e-06,-4.97216971272116,0.260976668017894,-4.711193044703267,Random Forest
SRS2822243,5,4843,2000,0,0.0,1.0,1.709927841045108e-05,-4.76676830658793,0.0,9.005648852671968e-06,7.278285171089341e-06,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,80.0,0.0002651976,0.7945619,0.00094802177,0.00783778,-0.2588709653180971,-0.2621005019289433,-0.24481241056898428,-0.19840781575809757,0.01565498037690246,0.03810353902914103,0.8265110311576273,0.01694549208890839,-0.01349031725639907,-1.0673501566712557e-05,-4.97216971272116,-0.08047764167950903,-5.052647354400669,Random Forest
