sample_id,subsample_repeat,otu_id,shallow_depth,shallow_count,shallow_ra,zero_in_shallow,target_reference_ra,target_log10_reference_ra,pred_raw_shallow_ra,pred_random_forest_ra,pred_xgboost_ra,is_other,abundance_group,shallow_detection_group,log1p_shallow_count,log10_shallow_ra,shallow_rank_norm,shallow_richness,otu_mean_ra_train,otu_prevalence_train,otu_std_ra_train,otu_max_ra_train,SHAP__log1p_shallow_count,SHAP__log10_shallow_ra,SHAP__zero_in_shallow,SHAP__shallow_rank_norm,SHAP__shallow_richness,SHAP__otu_mean_ra_train,SHAP__otu_prevalence_train,SHAP__otu_std_ra_train,SHAP__otu_max_ra_train,SHAP__is_other,SHAP_base_value,SHAP_sum,SHAP_reconstructed_log_prediction,model
SRS2822218,4,121481,2000,0,0.0,1.0,2.230673998148541e-05,-4.651369246627695,0.0,9.205960912970689e-08,8.856203790940105e-08,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,60.0,0.0008315501,0.3323263,0.0020638965,0.011999596,-0.1952421392770951,-0.23102615681200467,-0.18524887839785067,-0.716461534571224,-0.032291719305604094,0.11444042787016992,-0.774351995262774,-0.0029926344974787384,-0.0034960909517855786,-1.2772056898702515e-05,-4.971818744832586,-2.0266834932625453,-6.998502238095131,Random Forest
SRS2822023,5,27862,2000,1,0.0005,0.0,0.00021760733481789894,-3.6623065128529775,0.0005,9.711500985982805e-05,0.0001253618458921822,0.0,Rare (1e-4 to 1e-3),Detected in shallow,0.6931472,-3.3010213,0.89041096,72.0,0.00014364219,0.6586103,0.0002519463,0.0024388528,-0.07216299409025258,-0.06643698089777486,0.2915275603913364,1.1280094854291698,-0.22961166943883793,-0.10072238246006186,0.011353416177181259,-0.007038919689010812,-0.0036752332619982026,-1.9168228040459373e-05,-4.971818744832586,0.9512231139317107,-4.020595630900875,Random Forest
SRS2821871,4,207119,2000,0,0.0,1.0,0.0008625375144740885,-3.0642169719584134,0.0,4.144135855344432e-05,9.84415632000232e-05,0.0,Rare (1e-4 to 1e-3),Shallow zero,0.0,-8.0,1.0,96.0,0.0020778195,0.8912387,0.0024632458,0.01316057,-0.1395412548062998,-0.16498431485001588,-0.11270525236819709,-0.45218736331454024,0.2729968517423572,0.051135736772197175,1.1405107596438746,-0.01795912274942248,-0.002017440602086171,-1.5210114109159742e-05,-4.971818744832586,0.575233389353758,-4.396585355478828,Random Forest
SRS2821890,2,242803,2000,0,0.0,1.0,5.515111405250386e-05,-4.258366971249466,0.0,5.141315361536198e-06,7.513323969431773e-06,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,105.0,0.00056018727,0.673716,0.0013985957,0.011823229,-0.15573963636560692,-0.1841450143167479,-0.13419515513974684,-0.5107663078462154,0.5031948269177184,0.04177399628802054,0.3795382900269685,-0.1354154263903519,-0.13006024704956004,-1.2839416844754859e-05,-4.971818744832586,-0.32582751329236614,-5.297646258124952,Random Forest
SRS2821968,5,9456,2000,3,0.0015,0.0,0.0005667809674951115,-3.24657707938133,0.0015,0.0007129996679577284,0.0005271027382128821,0.0,Rare (1e-4 to 1e-3),Detected in shallow,1.3862944,-2.823906,0.82758623,57.0,0.00011792643,0.6918429,0.0002351788,0.0014995105,0.22455974202252704,0.24621094293292745,0.34667719490763804,1.3767006485208853,-0.2833130343993128,-0.07263297554799457,0.05696466863123118,-0.04869695055026639,-0.03826168243258419,-1.989201403800544e-05,-4.971818744832586,1.808188662071013,-3.1636300827615726,Random Forest
SRS2821875,2,88503,2000,0,0.0,1.0,0.0,-8.0,0.0,1.6837594196487632e-06,3.1921642943235932e-06,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,102.0,0.00044400847,0.776435,0.0010493724,0.009021864,-0.15700532292944094,-0.18471103638487024,-0.13379588103239676,-0.5067156456623443,0.06186764673919732,0.030895557178899188,0.49052998054414343,-0.22882430911696064,-0.17917672469981413,-1.1381963412519168e-05,-4.971818744832586,-0.8069471173269996,-5.778765862159585,Random Forest
SRS2822236,4,230879,2000,0,0.0,1.0,1.267073819720737e-05,-4.896855463674951,0.0,1.1918409918050048e-06,1.8863617496367705e-06,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,61.0,0.0015856185,0.8126888,0.0057585547,0.060026452,-0.16402720276202762,-0.19376998191237219,-0.13545681856825342,-0.5160614369925037,-0.41028635261161206,0.005949655782181226,0.5892316311688564,-0.10137650102843786,-0.02840996937360058,-1.615515259309052e-05,-4.971818744832586,-0.9542231314503631,-5.926041876282949,Random Forest
SRS2822279,1,242803,2000,0,0.0,1.0,9.323487730290148e-06,-5.0299560391068985,0.0,1.1543551362902747e-05,1.1294752384472003e-05,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,107.0,0.00056018727,0.673716,0.0013985957,0.011823229,-0.15252841837904763,-0.18191673320558435,-0.12696941654263721,-0.48681065575360954,0.6589162046845431,0.12185167544265708,0.42653787034137036,-0.12032588067420891,-0.11723355237928167,-1.2809836281576461e-05,-4.971818744832586,0.021508283697919833,-4.9503104611346656,Random Forest
SRS2821854,2,181023,2000,0,0.0,1.0,0.0,-8.0,0.0,4.6266626025900074e-07,3.532395816273989e-07,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,89.0,0.0005816964,0.6404834,0.0010030159,0.0040213442,-0.17065906453743687,-0.20151850195746546,-0.1513882026398136,-0.5853619877052325,-0.15776858728190996,-0.05646884921278214,0.024635225922767633,-0.0693119778640059,-0.0037742091387814483,-1.330454383021263e-05,-4.971818744832586,-1.3716294589584903,-6.343448203791076,Random Forest
SRS2821970,4,258891,2000,0,0.0,1.0,0.0,-8.0,0.0,8.91385081923587e-08,1.1885669850205262e-07,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,113.0,0.00010790843,0.38670695,0.0002697227,0.0033856751,-0.17920713100835278,-0.20939524819272248,-0.1635910753320053,-0.6313468503058596,0.29060844412488157,-0.07715459976169772,-1.0126500154655704,-0.007685082873042751,-0.05105758123931754,-9.206709778147345e-06,-4.971818744832586,-2.0414883467634652,-7.013307091596051,Random Forest
SRS2822280,5,409,2000,0,0.0,1.0,0.0,-8.0,0.0,1.0282145152907241e-06,1.0224719340364063e-06,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,103.0,0.0003689609,0.50151056,0.0015162228,0.014549168,-0.17062761822090566,-0.20097827817957314,-0.1497080471837668,-0.5814484218951356,0.35025095892205105,0.014895790930085586,-0.24926310910774924,-0.10559559039712976,0.07025437507568197,-9.522239328366229e-06,-4.971818744832586,-1.0222294622957702,-5.994048207128356,Random Forest
SRS2821871,2,164928,2000,2,0.001,0.0,0.0010279556679348724,-2.988021389694265,0.001,0.0006296738176460038,0.0005538492268457404,0.0,Common (1e-3 to 1e-2),Detected in shallow,1.0986123,-2.9999957,0.6372549,101.0,0.00087888475,0.8791541,0.0013569267,0.01291505,0.05603726551430285,0.05855121414124802,0.253441058253339,0.9737547688798776,0.06840227805432098,0.044729942345856206,0.3517758057624549,-0.025522061383577405,-0.020073990193045576,-3.057859649233456e-05,-4.971818744832586,1.7610657027782843,-3.2107530420543013,Random Forest
SRS2822236,5,57440,2000,0,0.0,1.0,0.00016471959656369582,-3.7832283651924947,0.0,8.051174139138215e-05,6.660933520448805e-05,0.0,Rare (1e-4 to 1e-3),Shallow zero,0.0,-8.0,1.0,67.0,0.0019832102,0.9848943,0.010929906,0.19425108,-0.1423217963100905,-0.1663761715417807,-0.11078043806451343,-0.41518986135720104,-0.40193797650208324,0.13138379921053298,1.874763837548544,0.019595310936773167,0.07928853072232526,-0.00016419663916221813,-4.971818744832586,0.8682610380033443,-4.103557706829242,Random Forest
SRS2822129,3,117212,2000,1,0.0005,0.0,0.00045014189255308736,-3.3466409196311293,0.0005,0.00031717003819082277,0.00029312842840642706,0.0,Rare (1e-4 to 1e-3),Detected in shallow,0.6931472,-3.3010213,0.8839286,111.0,0.00020029076,0.9305136,0.0001987851,0.0013378164,-0.09020751530563534,-0.09594891398667203,0.17641588652805587,0.6866999889874346,0.2811642616401715,-0.04779826757881045,0.5106942125407193,0.03928567483729267,-0.0004895196312203007,-1.5242503658310088e-05,-4.971818744832586,1.4598005655276776,-3.512018179304908,Random Forest
SRS2822279,5,189417,2000,2,0.001,0.0,0.00022376370552696352,-3.6501909464736357,0.001,0.00037886628850821493,0.00048150279750103323,0.0,Rare (1e-4 to 1e-3),Detected in shallow,1.0986123,-2.9999957,0.6880734,108.0,0.0001201573,0.4954683,0.00021578823,0.0018350831,0.045691390622142454,0.055378501373435085,0.26035183444301274,1.0110108961556574,0.2733793199993035,-0.09042791908061613,-0.06315443473461034,0.05235397443805354,-0.003350959122025996,-2.5461482488166972e-05,-4.971818744832586,1.541207142611864,-3.4306116022207216,Random Forest
SRS2821881,2,124698,2000,0,0.0,1.0,0.00015253720212874138,-3.8165957533522312,0.0,6.996562385815864e-05,5.7509156577120547e-05,0.0,Rare (1e-4 to 1e-3),Shallow zero,0.0,-8.0,1.0,56.0,0.001882135,0.9667674,0.0028303303,0.021146027,-0.14073237583459117,-0.16494455935880187,-0.10674020127637258,-0.41145330855161205,-0.26179684993064445,0.12351369780657154,1.719318854871076,0.00915229175804707,0.0478168142593564,-1.6075302147724017e-05,-4.971818744832586,0.8141182884408813,-4.157700456391704,Random Forest
SRS2822122,4,29321,2000,0,0.0,1.0,0.0,-8.0,0.0,7.556667366597563e-08,1.8671348907554034e-07,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,90.0,0.00011174009,0.61329305,0.00031581044,0.0026350203,-0.1777136961489693,-0.20993465111877826,-0.1505069080533923,-0.5975419795336154,-0.2809614543080479,-0.3278301918259122,-0.2575302109555747,-0.030058946538693083,-0.06897628571374916,-9.431168453696477e-06,-4.971818744832586,-2.1010637553651863,-7.072882500197772,Random Forest
SRS2822279,3,192431,2000,0,0.0,1.0,0.0,-8.0,0.0,2.6333003957737605e-06,2.525953280341826e-06,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,108.0,0.00016615065,0.6978852,0.00025861867,0.0016578492,-0.15277016900467297,-0.17257126421660152,-0.12396619406837683,-0.4870324366179622,0.4354925065303143,-0.29861703294779623,0.2172541176216272,0.027390109257131742,-0.06276788143520565,-9.047960094919531e-06,-4.971818744832586,-0.6175972928416372,-5.589416037674223,Random Forest
SRS2822218,4,149360,2000,5,0.0025,0.0,0.002732575647731963,-2.563426217025305,0.0025,0.0026744592443121245,0.002635453040553868,0.0,Common (1e-3 to 1e-2),Detected in shallow,1.7917595,-2.6020582,0.40983605,60.0,0.0036443758,0.9818731,0.0039649075,0.022232069,0.18488073069314925,0.20266235780839734,0.23571634516728662,0.9139967156241559,-0.019402951526766375,0.10061581620442048,0.7388405965619361,0.021744991110427537,0.011887337035480998,-4.831073395518932e-05,-4.971818744832586,2.390893627944533,-2.5809251168880527,Random Forest
SRS2821894,2,80933,2000,0,0.0,1.0,2.102430409553444e-05,-4.677071851722514,0.0,8.455192907504729e-07,1.0702563439251024e-06,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,67.0,8.703334e-05,0.5347432,0.00016003146,0.0009555507,-0.17469565151911784,-0.2046729674600725,-0.1532091688036127,-0.5997896210958004,-0.3091067635373296,0.03733055410124927,-0.034152225851147015,0.03893072374328804,0.29813153308250967,-9.733385223838237e-06,-4.971818744832586,-1.1012433207252568,-6.073062065557842,Random Forest
SRS2822168,4,250171,2000,0,0.0,1.0,2.4052627148200257e-05,-4.618656958306246,0.0,4.195385610659265e-06,1.8952516844735695e-05,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,70.0,0.0027770875,0.92749244,0.008362512,0.09246352,-0.15360209002848352,-0.18210762333563574,-0.12571626577163772,-0.48017455951728794,-0.3526149962610565,-0.06803171563947565,1.1011562744889234,-0.09939489048503007,-0.04956686881204194,-2.8536808170681526e-05,-4.971818744832586,-0.4100812721698964,-5.381900017002482,Random Forest
SRS2822111,1,177245,2000,0,0.0,1.0,0.0,-8.0,0.0,1.0814761234756997e-07,1.503767618898717e-07,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,68.0,0.00019939797,0.6646526,0.0002640013,0.0018696646,-0.17686957435485523,-0.20986471069873328,-0.15868695361005028,-0.6212380872150178,-0.6857481384000558,-0.07141233793068352,0.0534498838965819,-0.030892017381940726,-0.0645544490807994,-1.0017956157216609e-05,-4.971818744832586,-1.9658264027317116,-6.9376451475642975,Random Forest
SRS2821894,2,257397,2000,0,0.0,1.0,0.0,-8.0,0.0,5.0407020142920686e-08,1.1749306083655981e-08,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,67.0,0.00015708068,0.19033232,0.0016443494,0.023730317,-0.20159029449979102,-0.238822080983696,-0.17980256735025651,-0.6994227174683536,-0.1755517953442234,0.05084202892950078,-0.8661360098951782,0.02735996181998677,0.03157656801472587,-1.0748767002547561e-05,-4.971818744832586,-2.251557655544288,-7.223376400376874,Random Forest
SRS2822253,2,99800,2000,1,0.0005,0.0,8.343763037129746e-05,-4.078585991294875,0.0005,0.00018942611984185795,0.00020159570706544956,0.0,Very rare (<1e-4),Detected in shallow,0.6931472,-3.3010213,0.88990825,108.0,0.00017894566,0.42598188,0.0008085372,0.008019752,-0.05879746842541868,-0.05374701429831487,0.2845933411972173,1.131434110235582,0.2585756179512441,-0.06934836014441295,-0.18041116944186594,-0.04074178581646186,-0.03278545927161154,-1.4780603133546413e-05,-4.971818744832586,1.238757031382824,-3.7330617134497617,Random Forest
SRS2821972,1,224005,2000,0,0.0,1.0,0.00018672915869177555,-3.7287646021337615,0.0,2.1034424664222593e-07,6.230679968943105e-07,0.0,Rare (1e-4 to 1e-3),Shallow zero,0.0,-8.0,1.0,104.0,0.0001551267,0.40785497,0.0004021337,0.003324249,-0.1766117746597331,-0.20742123951403027,-0.1570140621764196,-0.6205277399377425,0.29825655813047625,-0.0871656045658605,-0.5588663150938953,-0.07520331933362372,-0.11070314324667532,-8.992589195495498e-06,-4.971818744832586,-1.6952656329866995,-6.667084377819285,Random Forest
SRS2822063,2,87310,2000,8,0.004,0.0,0.0029435395515302015,-2.53112864890396,0.004,0.002460999779393801,0.0040665220653275215,0.0,Common (1e-3 to 1e-2),Detected in shallow,2.1972246,-2.397939,0.3292683,81.0,0.0025290293,0.9909366,0.003434524,0.030143272,0.1850572546572718,0.2624585665456796,0.24947131776042145,0.9763648332853896,-0.0808246354561616,0.028074652074603006,0.7281447724658049,0.009066663146633442,-0.004733710543407934,-0.00015699668220614082,-4.971818744832586,2.352922717254028,-2.6188960275785576,Random Forest
SRS2822089,4,170659,2000,1,0.0005,0.0,0.0013382843571522814,-2.8734483532146853,0.0005,0.0006626782356951084,0.0006431243612766311,0.0,Common (1e-3 to 1e-2),Detected in shallow,0.6931472,-3.3010213,0.78504676,106.0,0.0006393987,0.7945619,0.0008578754,0.004933903,-0.05644787196495159,-0.05480241898197764,0.2120027703815765,0.8295615676872568,0.289244286489571,0.18824543832651044,0.2876986356174967,0.056492082324915475,0.03028036114251111,-1.970620695276579e-05,-4.971818744832586,1.782255144815956,-3.18956360001663,Random Forest
SRS2821908,5,33751,2000,2,0.001,0.0,0.00034629194233327866,-3.460545072579158,0.001,0.0009300506011200783,0.0006610960520971739,0.0,Rare (1e-4 to 1e-3),Detected in shallow,1.0986123,-2.9999957,0.67105263,75.0,0.0072486117,0.93353474,0.016732449,0.1843302,0.08087156495556377,0.09373692217773608,0.2676559892084447,1.0492998744296682,-0.08339678295445555,0.0703426253237887,0.4809283982455709,-0.016323221009643004,-0.010267624875628718,-0.00023159514578896661,-4.971818744832586,1.932616150355256,-3.03920259447733,Random Forest
SRS2821928,4,14807,2000,33,0.0165,0.0,0.018808023473952572,-1.7256566109386278,0.0165,0.017053564032141953,0.01734266839107097,0.0,Dominant (>=1e-2),Detected in shallow,3.5263605,-1.7825158,0.14563107,102.0,0.028244438,1.0,0.015117702,0.08728682,0.41994103315245523,0.5026587455298088,0.24386698082217387,0.9828806859045055,0.11515026014636502,0.08053742550449935,0.8324237829549692,-0.007340007899059395,0.018295073540007995,0.00026023741449889844,-4.971818744832586,3.188674217070225,-1.7831445277623605,Random Forest
SRS2822279,1,254595,2000,1,0.0005,0.0,0.00011188185276348176,-3.951201534818187,0.0005,8.536342073781765e-05,0.00012890297603552217,0.0,Rare (1e-4 to 1e-3),Detected in shallow,0.6931472,-3.3010213,0.8703704,107.0,0.00016204137,0.6767372,0.00091449963,0.011823002,-0.12935532615613687,-0.1346793704180349,0.2379125756840677,0.9034124555306167,0.23079959087388452,-0.17461641815526951,0.09865130775950533,-0.07706767854339192,-0.0649371093513622,-1.446488209660643e-05,-4.971818744832586,0.8901055623417822,-4.0817131824908035,Random Forest
SRS2822063,5,9456,2000,0,0.0,1.0,0.0,-8.0,0.0,8.108951161739472e-07,1.030852848535993e-06,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,71.0,0.00011792643,0.6918429,0.0002351788,0.0014995105,-0.1671707266956526,-0.19831657603357045,-0.14434745938816487,-0.5665715279764101,-0.2914556860882119,0.015110630929483865,0.25177268237942657,-0.014019709246640371,-0.007004443667839674,-1.047629310116119e-05,-4.971818744832586,-1.1220132920806805,-6.093832036913266,Random Forest
SRS2821987,4,233986,2000,0,0.0,1.0,0.0,-8.0,0.0,2.0364367468537756e-07,2.2831757558553428e-07,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,82.0,0.0006277565,0.6283988,0.002203262,0.036441606,-0.17807474379261093,-0.21014584572001316,-0.1603048722068071,-0.6254894696836806,-0.2541160924639208,-0.03444627664432369,-0.09603569726992525,-0.0780135427396096,-0.06890028372075473,-1.741911697326534e-05,-4.971818744832586,-1.705544243358619,-6.677362988191205,Random Forest
SRS2822268,4,246206,2000,0,0.0,1.0,0.0,-8.0,0.0,2.842756867318852e-08,7.775795513054624e-08,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,73.0,0.00010897582,0.40785497,0.0003131337,0.0027118293,-0.18963863959188898,-0.22407481557383707,-0.17269094664958476,-0.6725652828323557,-0.26307500817097695,-0.09240437919370999,-0.7470413542378225,-0.045923048701563676,-0.0426943290019798,-1.1035904909203974e-05,-4.971818744832586,-2.4501188398586287,-7.421937584691214,Random Forest
SRS2821905,3,193619,2000,2,0.001,0.0,0.00030986019403150247,-3.5088201959136245,0.001,0.00048697090748206246,0.0005598692829521997,0.0,Rare (1e-4 to 1e-3),Detected in shallow,1.0986123,-2.9999957,0.6329114,78.0,0.00029514902,0.85800606,0.00055677164,0.0040507177,0.037207997092548836,0.03693653705298977,0.2463437855503117,0.9510602085940051,0.017411999961194764,-0.030888966541231,0.37287915499665286,0.013993715239317372,0.009544088630426079,-3.295773445869762e-05,-4.971818744832586,1.654455562841757,-3.317363181990829,Random Forest
SRS2821972,2,211915,2000,1,0.0005,0.0,0.00039213123325272865,-3.4065574896747313,0.0005,0.00028716449996315797,0.00030015512383248667,0.0,Rare (1e-4 to 1e-3),Detected in shallow,0.6931472,-3.3010213,0.9157895,94.0,0.00017470912,0.63141996,0.00026357675,0.0017431062,-0.06106757102143797,-0.06181311408291233,0.2368734624051292,0.9186613262146,0.1978687876150459,-0.025789123625350747,0.11069609517235016,0.07785706276174519,0.02433103052862927,-1.625759020375488e-05,-4.971818744832586,1.4176016983775948,-3.554217046454991,Random Forest
SRS2822026,3,18617,2000,0,0.0,1.0,3.8309405916887744e-05,-4.416581232605431,0.0,1.7796447366110684e-06,3.3372737862422715e-06,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,67.0,0.00026235575,0.83383685,0.0003444772,0.0024863302,-0.16088202124388834,-0.19010232296767562,-0.13273739036328544,-0.5209701292376021,-0.5317664783711695,-0.05272014167193167,0.8175883138011307,-0.0019288022694573914,-0.008640942410905897,-9.75730894531823e-06,-4.971818744832586,-0.7821696720437306,-5.753988416876316,Random Forest
SRS2822220,3,254595,2000,0,0.0,1.0,0.0,-8.0,0.0,4.4076031732981935e-07,4.3398275154652805e-07,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,62.0,0.00016204137,0.6767372,0.00091449963,0.011823002,-0.17580063678807517,-0.20865240246663896,-0.14459512247120918,-0.5536817261017714,-0.3619336585160323,0.011128764611433863,0.11910471575786975,-0.06497947087579746,-0.0017619238211858197,-8.849784450797025e-06,-4.971818744832586,-1.3811803104558578,-6.352999055288444,Random Forest
SRS2822275,1,249900,2000,0,0.0,1.0,1.144086218337414e-05,-4.941161812242452,0.0,9.901706776248313e-05,4.3758667200050874e-05,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,70.0,0.0007808646,0.94864047,0.0021385648,0.02629283,-0.1402305059767511,-0.16188124282578914,-0.10668544887263327,-0.41457627059218477,-0.02362667629040306,0.17702062966039822,1.5321487618019036,0.04987995197963484,0.046481020929193755,-1.6570014829240164e-05,-4.971818744832586,0.95851364979854,-4.013305095034045,Random Forest
SRS2822060,4,233398,2000,5,0.0025,0.0,0.0038008246882214763,-2.420121018993179,0.0025,0.003393236992075028,0.0032417916514688432,0.0,Common (1e-3 to 1e-2),Detected in shallow,1.7917595,-2.6020582,0.4,84.0,0.0032046454,0.9969789,0.002819524,0.01891308,0.21671206852794395,0.22819100265627512,0.2397108419799438,0.9531850085229633,-0.007685342220050546,0.08569065145627591,0.7891707408863369,-0.003396227447845952,-0.008651356007312153,-0.00042984981292624064,-4.971818744832586,2.492497538541604,-2.4793212062909817,Random Forest
SRS2821894,2,97600,2000,0,0.0,1.0,0.0,-8.0,0.0,2.0063012328298188e-08,4.508416704963164e-08,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,67.0,8.888311e-05,0.32930514,0.00070713804,0.011762583,-0.19899047299277106,-0.2375821296468444,-0.18037643848995197,-0.6982274614624253,-0.43561900648672125,-0.01403503418231829,-0.7530278470879596,-0.009237724204279424,-0.026609426136488756,-9.520282505731045e-06,-4.971818744832586,-2.553715060972266,-7.5255338058048515,Random Forest
SRS2821970,4,409,2000,0,0.0,1.0,1.9260957076957154e-05,-4.715096715914369,0.0,1.449554981764427e-05,3.5396790966584133e-06,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,113.0,0.0003689609,0.50151056,0.0015162228,0.014549168,-0.15680461355837205,-0.18513429498692688,-0.13072519095854396,-0.5056956962833802,0.9206211803704593,0.07329662641170685,-0.08923343609341709,0.03851191100477927,0.1578996489853816,-9.7698549981891e-06,-4.971818744832586,0.12272636503668864,-4.849092379795897,Random Forest
SRS2821844,1,43797,2000,0,0.0,1.0,0.0,-8.0,0.0,8.035123150879822e-08,9.71293826462365e-08,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,94.0,0.00024350325,0.35347432,0.0016826089,0.018238604,-0.19069129583954064,-0.2248612829731429,-0.16890257101134173,-0.644690626549505,0.06425809517242215,-0.038407985171183066,-0.9347309890259532,-0.025023739333670785,0.07727690667308564,-9.810672733443279e-06,-4.971818744832586,-2.0857832987315628,-7.057602043564149,Random Forest
SRS2822243,1,79943,2000,1,0.0005,0.0,0.00022229061933586402,-3.6530593273425143,0.0005,0.00029653648854344314,0.00027227240791201737,0.0,Rare (1e-4 to 1e-3),Detected in shallow,0.6931472,-3.3010213,0.8815789,75.0,0.001270166,0.20845921,0.0076001454,0.09180757,0.01225785169545419,0.03881795311620812,0.3659645086070286,1.464068605762415,-0.04722415683384546,0.13075125551449276,-0.46745962302022753,-0.028309897306550584,-0.03486454681088614,-7.77998893856735e-05,-4.971818744832586,1.4339241508347034,-3.5378945939978825,Random Forest
SRS2822180,4,146247,2000,0,0.0,1.0,0.0,-8.0,0.0,3.891415915610339e-10,1.901963551267352e-08,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,75.0,0.000114673334,0.2326284,0.0012743383,0.017979877,-0.2054443044098459,-0.24191087806116934,-0.1857189751036824,-0.7339096282899991,-0.32665605016191096,-0.0985591297239925,-1.0718777826719759,-0.07796828611198182,-0.0699656018395614,-1.1993073339211643e-05,-4.971818744832586,-3.0120226294474586,-7.983841374280044,Random Forest
SRS2821991,1,168997,2000,0,0.0,1.0,0.0,-8.0,0.0,8.868889114200559e-08,1.7699090439764882e-07,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,94.0,0.000349423,0.51963747,0.0011893368,0.011677807,-0.18078582261890253,-0.21157257043206412,-0.16192035060584886,-0.6222074010005949,0.011803097452849727,-0.0551315475947608,-0.3531659569920331,-0.3738094808579502,-0.09430874372935279,-9.881082854419701e-06,-4.971818744832586,-2.0411086574615123,-7.012927402294098,Random Forest
SRS2822125,4,250171,2000,0,0.0,1.0,2.284852569887928e-05,-4.640951783629668,0.0,7.103632939067933e-06,1.5635815237965827e-05,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,71.0,0.0027770875,0.92749244,0.008362512,0.09246352,-0.15130549261230022,-0.1803340758692129,-0.12350672560064357,-0.46903174792693003,-0.3064913095218655,-0.03320792069533049,1.1754489717939618,-0.07483720369817,-0.019864596044554133,-2.8598346217304598e-05,-4.971818744832586,-0.1831586985212622,-5.1549774433538476,Random Forest
SRS2822185,5,219738,2000,2,0.001,0.0,0.00046755753974239093,-3.3301556467832794,0.001,0.00046152637055968594,0.0004373268854789157,0.0,Rare (1e-4 to 1e-3),Detected in shallow,1.0986123,-2.9999957,0.6,119.0,0.00020342889,0.6797583,0.00060650357,0.005251475,0.046776639805270484,0.0492927259220446,0.2538520244285878,0.9735926780640282,0.2714860340373226,-0.12126882923318354,0.14782271766802044,0.0023748547641433836,0.0028853576573210703,-2.0291718316221133e-05,-4.971818744832586,1.6267939113952385,-3.345024833437347,Random Forest
SRS2822125,4,34262,2000,2,0.001,0.0,0.0009710623422023694,-3.012748415149669,0.001,0.0007311188171301897,0.0007855696887967597,0.0,Rare (1e-4 to 1e-3),Detected in shallow,1.0986123,-2.9999957,0.5416667,71.0,0.000748398,0.93957704,0.0009992564,0.014535054,0.03473826944129483,0.045382204897466194,0.24440414006525352,0.9348586665957439,-0.07319988028886687,0.10360719468392554,0.5218037482241324,0.00676910422332726,0.010414455615000949,-4.408721820119783e-05,-4.971818744832586,1.8287338162390763,-3.1430849285935096,Random Forest
SRS2821875,2,44470,2000,1,0.0005,0.0,0.001631949255615599,-2.7872906882795867,0.0005,0.00036918656944499097,0.00040038990600728137,0.0,Common (1e-3 to 1e-2),Detected in shallow,0.6931472,-3.3010213,0.69902915,102.0,0.005257806,0.95468277,0.04177827,0.58801854,-0.09849584260201805,-0.09695659480959878,0.20091400495321707,0.7851724446233094,0.1737538570900147,0.15178953140765392,0.5339408261954162,-0.06940871651998992,-0.049227218518822516,-6.890934428747406e-05,-4.971818744832586,1.5314133824748946,-3.440405362357691,Random Forest
SRS2822269,5,10583,2000,0,0.0,1.0,0.00023225606661448074,-3.634014234704943,0.0,4.3320826897561225e-05,2.505863522796189e-05,0.0,Rare (1e-4 to 1e-3),Shallow zero,0.0,-8.0,1.0,70.0,0.00013444255,0.8036254,0.00018458762,0.0013976498,-0.1452273598847321,-0.16908759313316835,-0.11115877036934069,-0.4334256417883221,0.11939477831293063,0.06864311787392074,1.0878507495525969,0.1183915292750407,0.05890336839268101,-1.0572891955033103e-05,-4.971818744832586,0.5942736053396516,-4.377545139492934,Random Forest
