sample_id,split,subsample_repeat,otu_id,shallow_depth,shallow_count,shallow_ra,log10_shallow_ra,log1p_shallow_count,zero_in_shallow,shallow_rank,shallow_rank_norm,shallow_richness,otu_mean_ra_train,otu_prevalence_train,otu_std_ra_train,otu_max_ra_train,target_reference_ra,target_log10_reference_ra,is_other
SRS2821819,train,1,164928,2000,3,0.0015,-2.8239058456574235,1.3862943611198906,0,46,0.5609756097560976,81,0.0008788847666915,0.879154078549849,0.001356926727573,0.0129150498990564,0.001622115998550449,-2.789915415013933,0
SRS2821819,train,1,137295,2000,12,0.006,-2.221848025792823,2.5649493574615367,0,23,0.2804878048780488,81,0.0008588655027483,0.56797583081571,0.0017393195698744,0.009269044622002,0.00471103901706673,-2.3268823770330775,0
SRS2821819,train,1,182860,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0008390357207221,0.9667673716012084,0.0023867981127546,0.0349421542369605,5.1769659528205824e-05,-4.2858408095501925,0
SRS2821819,train,1,121481,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0008315500769304,0.3323262839879154,0.002063896486357,0.0119995955192521,0.0,-8.0,0
SRS2821819,train,1,249900,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0007808646005963,0.9486404833836858,0.0021385648679012,0.026292831142264,0.00028473312740513203,-3.5455467493069732,0
SRS2821819,train,1,145222,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,60,0.7317073170731707,81,0.0007604187236067,0.6918429003021148,0.0026780719289448,0.031470961865727,8.628276588034305e-06,-5.063572894438327,0
SRS2821819,train,1,34262,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,61,0.7439024390243902,81,0.0007483980248292,0.9395770392749244,0.000999256381279,0.0145350534119432,0.00040552899963761227,-3.3919673744664487,0
SRS2821819,train,1,105705,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0007462551063153,0.9123867069486404,0.000871071416037,0.0079544466660871,0.0002157069147008576,-3.6661157998523284,0
SRS2821819,train,1,245736,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0007176538529003,0.6888217522658611,0.000858284494411,0.0065815044178996,0.0,-8.0,0
SRS2821819,train,1,260520,2000,4,0.002,-2.698967832869038,1.6094379124341003,0,40,0.4878048780487805,81,0.0007085178752408,0.525679758308157,0.0016227750016784,0.00947160589283,0.0023037498490051595,-2.6375627950785887,0
SRS2821819,train,1,73737,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0006970791518131,0.743202416918429,0.003217601419826,0.0535319194862662,0.0,-8.0,0
SRS2821819,train,1,157587,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.000654111289356,0.8036253776435045,0.0019159370545271,0.0210642701216227,0.0,-8.0,0
SRS2821819,train,1,93004,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,62,0.7560975609756098,81,0.0006397457609015,0.7764350453172205,0.0009882454159657,0.0115452930728241,0.0004572986591658181,-3.339790575150417,0
SRS2821819,train,1,170659,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,63,0.7682926829268293,81,0.0006393986810023,0.7945619335347432,0.0008578753801034,0.0049339031410024,0.00010353931905641165,-3.98485275269535,0
SRS2821819,train,1,233986,2000,6,0.003,-2.5228772976344773,1.9459101490553132,0,32,0.3902439024390244,81,0.0006277564998318,0.6283987915407855,0.0022032620366809,0.0364416037566646,0.004331394847193221,-2.3633712217920055,0
SRS2821819,train,1,190521,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0006114829620245,0.6132930513595166,0.0007990808759467,0.003845461635371,0.0,-8.0,0
SRS2821819,train,1,185862,2000,3,0.0015,-2.8239058456574235,1.3862943611198906,0,47,0.573170731707317,81,0.0005944871030864,0.8187311178247734,0.0012293091412168,0.0104048176647708,0.0014236656370256603,-2.846588946862163,0
SRS2821819,train,1,39261,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,64,0.7804878048780488,81,0.0005936649204949,0.8157099697885196,0.0008587361748811,0.0042032418373507,0.0004486703825777838,-3.3480629184866872,0
SRS2821819,train,1,181023,2000,6,0.003,-2.5228772976344773,1.9459101490553132,0,33,0.4024390243902439,81,0.0005816964093084,0.6404833836858006,0.0010030159376034,0.0040213440569174,0.0024159174446496054,-2.616916112626016,0
SRS2821819,train,1,5592,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0005709376449736,0.8368580060422961,0.0010158335425135,0.0073416156051492,0.000483183488929921,-3.3158789264996282,0
SRS2821819,train,1,55775,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0005645521438424,0.716012084592145,0.0019663369107236,0.0275657336726039,1.725655317606861e-05,-4.762794349520904,0
SRS2821819,train,1,18877,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0005624122937875,0.7069486404833837,0.000765100071107,0.0034255204271402,8.628276588034305e-06,-5.063572894438327,0
SRS2821819,train,1,242803,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0005601872626808,0.6737160120845922,0.001398595788985,0.0118232283180736,0.00014668070199658318,-3.8335974130793535,0
SRS2821819,train,1,73614,2000,4,0.002,-2.698967832869038,1.6094379124341003,0,41,0.5,81,0.0005529446483244,0.7190332326283988,0.001265142960792,0.0127592011630576,0.0025367133168820856,-2.5957268991575377,0
SRS2821819,train,1,230845,2000,5,0.0025,-2.6020582541535093,1.791759469228055,0,35,0.4268292682926829,81,0.000502405530781,0.9274924471299094,0.0006673250889536,0.0091532911898103,0.0009749952544478764,-3.0109930438178023,0
SRS2821819,train,1,55552,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0004886600606367,0.6918429003021148,0.0006489186472599,0.0034648909100752,0.0,-8.0,0
SRS2821819,train,1,78943,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0004841112980433,0.7462235649546828,0.0006618437590769,0.00654417316889,0.0,-8.0,0
SRS2821819,train,1,209843,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,65,0.7926829268292683,81,0.0004571044555913,0.8972809667673716,0.0006701024230862,0.0056556661953611,0.0001639372551726518,-3.7852958499513094,0
SRS2821819,train,1,88503,2000,4,0.002,-2.698967832869038,1.6094379124341003,0,42,0.5121951219512195,81,0.0004440084717553,0.7764350453172205,0.0010493723293255,0.0090218645706621,0.0013977808072615575,-2.854557820042411,0
SRS2821819,train,1,103906,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0004356646305359,0.9365558912386708,0.0006993859073191,0.0051285988483685,0.0001725655317606861,-3.763020779736696,0
SRS2821819,train,1,1202,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0004314371075624,0.8066465256797583,0.0036212023494707,0.0642526936844566,3.451310635213722e-05,-4.4618901338462775,0
SRS2821819,train,1,172024,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0004026015093387,0.5770392749244713,0.0005727760678815,0.0037015102161681,0.0,-8.0,0
SRS2821819,train,1,167065,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0003985899021353,0.5861027190332326,0.0005581829613409,0.0030166535807264,0.0,-8.0,0
SRS2821819,train,1,66728,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0003836266399621,0.6978851963746223,0.0007673526594138,0.0055927798309006,2.5884829764102912e-05,-4.586786939743741,0
SRS2821819,train,1,92333,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0003802576700743,0.8308157099697885,0.0009877665946945,0.0074142896961813,0.0,-8.0,0
SRS2821819,train,1,166377,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,66,0.8048780487804879,81,0.0003786969182435,0.8036253776435045,0.000701706029497,0.0075603217158176,0.0010095083608000137,-2.9958857778381085,0
SRS2821819,train,1,104566,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0003766730172977,0.6948640483383686,0.0004916157014454,0.0025684431731947,0.0,-8.0,0
SRS2821819,train,1,16188,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0003727858172743,0.8429003021148036,0.0009699538571465,0.0096301159991245,2.5884829764102912e-05,-4.586786939743741,0
SRS2821819,train,1,409,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0003689609081321,0.5015105740181269,0.0015162228135537,0.0145491680182615,0.0,-8.0,0
SRS2821819,train,1,101509,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0003506149536531,0.2930513595166163,0.0015501347112882,0.0150016329024577,0.0,-8.0,0
SRS2821819,train,1,168997,2000,2,0.001,-2.9999956570768957,1.0986122886681098,0,52,0.6341463414634146,81,0.0003494230173817,0.5196374622356495,0.0011893367381893,0.0116778069650706,0.002441802274413708,-2.6122877275000986,0
SRS2821819,train,1,237932,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.000348178309736,0.7220543806646526,0.0005457290207813,0.0029964756478131,1.725655317606861e-05,-4.762794349520904,0
SRS2821819,train,1,232486,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0003445151760852,0.459214501510574,0.0032419033761952,0.0454171023033298,3.451310635213722e-05,-4.4618901338462775,0
SRS2821819,train,1,112003,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0003350131312509,0.7099697885196374,0.0011605101953537,0.0105522335561027,0.0,-8.0,0
SRS2821819,train,1,112852,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0003343208348485,0.6646525679758308,0.0008769432490963,0.0129876667505663,6.902621270427444e-05,-4.1609230418402205,0
SRS2821819,train,1,26524,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0003335211770506,0.486404833836858,0.0013181984640334,0.0174302355907154,0.0,-8.0,0
SRS2821819,train,1,69372,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.000326842642936,0.120845921450151,0.005540048872687,0.1007667205271995,0.0,-8.0,0
SRS2821819,train,1,125146,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0003225976755049,0.918429003021148,0.0008169752872318,0.0123524234422895,6.902621270427444e-05,-4.1609230418402205,0
SRS2821819,train,1,242853,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,67,0.8170731707317073,81,0.0003012413935641,0.7009063444108762,0.0004949460319308,0.0050763568678878,7.765448929230874e-05,-4.109777509250606,0
SRS2821819,train,1,219950,2000,3,0.0015,-2.8239058456574235,1.3862943611198906,0,48,0.5853658536585366,81,0.000300285589602,0.4773413897280967,0.001729489319223,0.0157524686381093,0.0018291946366632724,-2.7377377064414095,0
SRS2821819,train,1,225836,2000,2,0.001,-2.9999956570768957,1.0986122886681098,0,53,0.6463414634146342,81,0.0002957840967214,0.8731117824773413,0.0002690043910576,0.0012573344509639,0.0009836235310359107,-3.007166675037369,0
SRS2821819,train,1,214696,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002956610022648,0.716012084592145,0.0006027131937615,0.0039938612872806,8.628276588034305e-06,-5.063572894438327,0
SRS2821819,train,1,205282,2000,5,0.0025,-2.6020582541535093,1.791759469228055,0,36,0.43902439024390244,81,0.0002953371431091,0.6012084592145015,0.0008306348313605,0.0060270290655019,0.0035721065074462016,-2.4470743846894765,0
SRS2821819,train,1,193619,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002951490147937,0.8580060422960725,0.000556771671378,0.0040507178639054,8.628276588034304e-05,-4.064025610657146,0
SRS2821819,train,1,112467,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002949572894525,0.7613293051359517,0.0005100745519865,0.0049446880695865,3.451310635213722e-05,-4.4618901338462775,0
SRS2821819,train,1,90282,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002832277632027,0.4712990936555891,0.0009079659125974,0.0061979405784744,0.0,-8.0,0
SRS2821819,train,1,203984,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002794686709969,0.3051359516616314,0.0015275409836966,0.020059216543428,0.0,-8.0,0
SRS2821819,train,1,223211,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002767895405372,0.8580060422960725,0.0004700935913018,0.0042431023199848,8.628276588034305e-06,-5.063572894438327,0
SRS2821819,train,1,4843,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,68,0.8292682926829268,81,0.0002651975933892,0.7945619335347432,0.0009480217597742,0.0078377795354857,0.00031061795716923494,-3.507759459431912,0
SRS2821819,train,1,83909,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002642183060732,0.6253776435045317,0.0005672189765421,0.0059502664298401,0.0,-8.0,0
SRS2821819,train,1,18617,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,69,0.8414634146341463,81,0.0002623557444307,0.8338368580060423,0.0003444771944798,0.0024863301370948,6.902621270427444e-05,-4.1609230418402205,0
SRS2821819,train,1,241510,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,70,0.8536585365853658,81,0.0002578822662974,0.1782477341389728,0.0022861804495522,0.0275202081204125,0.0004918117655179553,-3.3081922555176395,0
SRS2821819,train,1,69371,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002562871208749,0.7552870090634441,0.0003565815383618,0.0022500138037656,0.00018982208493675468,-3.721630382354735,0
SRS2821819,train,1,262354,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002552251792692,0.5045317220543807,0.0005935587538322,0.0035999343077681,0.0006902621270427444,-3.1609796629233364,0
SRS2821819,train,1,45066,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002552058365144,0.7009063444108762,0.0004521731583577,0.0025439028393238,1.725655317606861e-05,-4.762794349520904,0
SRS2821819,train,1,69673,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002456286572682,0.5166163141993958,0.0006890412302388,0.0059740993884577,0.0,-8.0,0
SRS2821819,train,1,86908,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002443500360949,0.8549848942598187,0.0004383498900631,0.0030002961665743,0.0,-8.0,0
SRS2821819,train,1,43797,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.000243503257215,0.3534743202416918,0.0016826088875735,0.0182386041669412,9.491104246837734e-05,-4.02263750079838,0
SRS2821819,train,1,150643,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002379709266102,0.3655589123867069,0.0009094289949943,0.0076564168868401,0.0006126076377504356,-3.212810503664905,0
SRS2821819,train,1,77276,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002371714081184,0.1450151057401812,0.0017030517257961,0.0159834014513303,0.0,-8.0,0
SRS2821819,train,1,249070,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002354463589657,0.2416918429003021,0.0010489682174097,0.0111223857781057,0.0,-8.0,0
SRS2821819,train,1,49837,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002350817207674,0.4290030211480362,0.0012369187030124,0.0122225085594374,0.0,-8.0,0
SRS2821819,train,1,174377,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002347302184627,0.6102719033232629,0.0012034998075448,0.015330298243984,0.00019845036152478897,-3.7023262218484394,0
SRS2821819,train,1,241754,2000,5,0.0025,-2.6020582541535093,1.791759469228055,0,37,0.45121951219512196,81,0.0002289516523631,0.4833836858006042,0.0013338621329692,0.016593886462882,0.001734283594194895,-2.760877380016937,0
SRS2821819,train,1,204285,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,71,0.8658536585365854,81,0.0002200472876221,0.5226586102719033,0.0009702960730381,0.0100489293418214,0.00011216759564444596,-3.9500938726661348,0
SRS2821819,train,1,76191,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002196381011682,0.6797583081570997,0.0004642059950311,0.0033582460622843,0.0001725655317606861,-3.763020779736696,0
SRS2821819,train,1,93005,2000,2,0.001,-2.9999956570768957,1.0986122886681098,0,54,0.6585365853658537,81,0.0002159705125091,0.797583081570997,0.0003277935376995,0.0021826656347556,0.0006643772972786414,-3.177578679613974,0
SRS2821819,train,1,95092,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.000215510403044,0.5045317220543807,0.0010910212379472,0.017478415210132,8.628276588034304e-05,-4.064025610657146,0
SRS2821819,train,1,211440,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002081052092779,0.2628398791540785,0.0011254043340116,0.0089358993685409,3.451310635213722e-05,-4.4618901338462775,0
SRS2821819,train,1,130743,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002066597192291,0.3413897280966767,0.0011184145636303,0.014397180971558,0.0,-8.0,0
SRS2821819,train,1,219738,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002034288936819,0.6797583081570997,0.0006065035517112,0.0052514752855828,0.0,-8.0,0
SRS2821819,train,1,176092,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002018207507833,0.7764350453172205,0.0002636873974931,0.0027568689403091,0.0,-8.0,0
SRS2821819,train,1,149687,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002005772458831,0.2990936555891239,0.0010210793411067,0.0119213770644335,0.0,-8.0,0
SRS2821819,train,1,117212,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.00020029076209,0.9305135951661632,0.0001987850969851,0.001337816399498,9.491104246837734e-05,-4.02263750079838,0
SRS2821819,train,1,117829,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0002000433372301,0.6042296072507553,0.0007528445912249,0.0108575097775961,0.0,-8.0,0
SRS2821819,train,1,177245,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.000199397967756,0.6646525679758308,0.000264001312745,0.0018696646903982,0.0,-8.0,0
SRS2821819,train,1,250391,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001980050490434,0.2084592145015106,0.0007778528445891,0.0046076537794218,0.0,-8.0,0
SRS2821819,train,1,101428,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001947719280358,0.6827794561933535,0.0003483462343428,0.0030910806984426,0.0002415917444649605,-3.6168999342530124,0
SRS2821819,train,1,218257,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001907595118507,0.7311178247734139,0.0004058871516671,0.0050785126379078,8.628276588034305e-06,-5.063572894438327,0
SRS2821819,train,1,176063,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,72,0.8780487804878049,81,0.0001899694382991,0.5075528700906344,0.0003739394745769,0.0021271714875602,0.0002502200210529948,-3.601660587546207,0
SRS2821819,train,1,241327,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.000186876877813,0.5558912386706949,0.0002748195430745,0.0013308329804609,0.0,-8.0,0
SRS2821819,train,1,173876,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001836835299211,0.6072507552870091,0.0005271201081838,0.0047814333265902,4.314138294017152e-05,-4.365005281208077,0
SRS2821819,train,1,175037,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001830570278964,0.6435045317220544,0.0005159711415204,0.0056059711109917,8.628276588034305e-06,-5.063572894438327,0
SRS2821819,train,1,228499,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001817608822251,0.6978851963746223,0.0003217141514532,0.002247963230767,0.00028473312740513203,-3.5455467493069732,0
SRS2821819,train,1,34140,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001817079210478,0.5075528700906344,0.0007961104657061,0.0098847454880593,0.0,-8.0,0
SRS2821819,train,1,95651,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001803783081447,0.2930513595166163,0.0008334893394399,0.0106651785022244,0.0,-8.0,0
SRS2821819,train,1,99800,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.000178945661611,0.4259818731117825,0.0008085371580639,0.0080197521832563,4.314138294017152e-05,-4.365005281208077,0
SRS2821819,train,1,32926,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001773518992436,0.4380664652567976,0.0007965439099532,0.008794490282045,0.0,-8.0,0
SRS2821819,train,1,56093,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001767578266293,0.5800604229607251,0.0005492976865476,0.0060017302285343,0.00012942414882051456,-3.8879511279351355,0
SRS2821819,train,1,220566,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001767500200136,0.6435045317220544,0.0004618708406531,0.0040513958818327,0.0,-8.0,0
SRS2821819,train,1,76593,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001764624664241,0.1812688821752265,0.0012488234248957,0.0125323212945199,0.0,-8.0,0
SRS2821819,train,1,245191,2000,8,0.004,-2.39793892293719,2.1972245773362196,0,28,0.34146341463414637,81,0.000175559622431,0.3836858006042296,0.0005020352225871,0.0041588293154325,0.004158829315432534,-2.381027859093851,0
SRS2821819,train,1,22066,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001751904965525,0.6555891238670695,0.0005757875300828,0.0056232427366447,8.628276588034305e-06,-5.063572894438327,0
SRS2821819,train,1,211915,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,73,0.8902439024390244,81,0.0001747091142091,0.6314199395770392,0.000263576731316,0.0017431061580225,0.00047455521234188674,-3.323704100593368,0
SRS2821819,train,1,199426,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001735186880566,0.5649546827794562,0.00097345698815,0.0138866404043674,0.0,-8.0,0
SRS2821819,train,1,203988,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,74,0.9024390243902439,81,0.000170352354492,0.7673716012084593,0.0003123772092336,0.0027767154947375,0.00027610485081709776,-3.5589102342355363,0
SRS2821819,train,1,192431,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001661506473655,0.6978851963746223,0.0002586186625329,0.0016578491844844,8.628276588034305e-06,-5.063572894438327,0
SRS2821819,train,1,102973,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001642302972569,0.4169184290030212,0.0008348129737885,0.0090578035750596,0.0,-8.0,0
SRS2821819,train,1,48953,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001640450960718,0.3685800604229607,0.0008583597557412,0.0113734962361935,8.628276588034305e-06,-5.063572894438327,0
SRS2821819,train,1,105187,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001624986327603,0.4682779456193353,0.0003509882962304,0.0034896663758611,0.0,-8.0,0
SRS2821819,train,1,254595,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001620413678883,0.676737160120846,0.0009144996576869,0.0118230026949491,8.628276588034305e-06,-5.063572894438327,0
SRS2821819,train,1,257397,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.000157080682454,0.1903323262839879,0.0016443494252495,0.0237303171434907,0.0,-8.0,0
SRS2821819,train,1,224005,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001551267007643,0.4078549848942598,0.000402133699931,0.0033242490491449,0.0,-8.0,0
SRS2821819,train,1,11812,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,75,0.9146341463414634,81,0.0001526281800365,0.6344410876132931,0.0002237922471187,0.0014181122617241,0.0002070786381128233,-3.6838437279547613,0
SRS2821819,train,1,133193,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.000151765716712,0.3776435045317221,0.0005627595383252,0.005200743681222,8.628276588034305e-06,-5.063572894438327,0
SRS2821819,train,1,81893,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001459665581349,0.120845921450151,0.0012360107848366,0.0145619927815909,0.0,-8.0,0
SRS2821819,train,1,7129,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001456493903082,0.4773413897280967,0.000590290679913,0.0063272737341991,0.0,-8.0,0
SRS2821819,train,1,189462,2000,2,0.001,-2.9999956570768957,1.0986122886681098,0,55,0.6707317073170732,81,0.000144266233978,0.8700906344410876,0.0001666767569086,0.0009350448719903,0.00019845036152478897,-3.7023262218484394,0
SRS2821819,train,1,27862,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001436421886614,0.6586102719033232,0.00025194628811,0.0024388528011631,1.725655317606861e-05,-4.762794349520904,0
SRS2821819,train,1,124068,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001421891306851,0.5498489425981873,0.0007593415122119,0.0115510257415392,3.451310635213722e-05,-4.4618901338462775,0
SRS2821819,train,1,97979,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001398356969865,0.4410876132930513,0.0006051541152007,0.0063766505803793,0.0,-8.0,0
SRS2821819,train,1,129390,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001395612755736,0.6374622356495468,0.0002292280571613,0.001612178145685,8.628276588034305e-06,-5.063572894438327,0
SRS2821819,train,1,78621,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001351882838644,0.56797583081571,0.0003541799624757,0.0035969250677165,0.0,-8.0,0
SRS2821819,train,1,109535,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001350972424725,0.6555891238670695,0.0003035108955426,0.0026359666534339,0.0,-8.0,0
SRS2821819,train,1,10583,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,76,0.926829268292683,81,0.0001344425582233,0.8036253776435045,0.0001845876318963,0.0013976497416186,0.0004227855528136809,-3.3738695894786983,0
SRS2821819,train,1,167627,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001335269902142,0.4984894259818731,0.0003405113350322,0.0044830972974685,0.0,-8.0,0
SRS2821819,train,1,221529,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001303293645103,0.540785498489426,0.0005200551937006,0.0077908798915278,0.0,-8.0,0
SRS2821819,train,1,222950,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001302223109175,0.4078549848942598,0.0002588689807413,0.0015302319752524,0.0,-8.0,0
SRS2821819,train,1,195764,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001301952160432,0.4924471299093655,0.0003983852515715,0.0037754845205134,0.0,-8.0,0
SRS2821819,train,1,6864,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001286923847759,0.2930513595166163,0.0003793532834035,0.0027095443465216,0.0,-8.0,0
SRS2821819,train,1,49520,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001272439773504,0.6435045317220544,0.0002923513138287,0.0022742821219237,2.5884829764102912e-05,-4.586786939743741,0
SRS2821819,train,1,26279,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001259579970962,0.7341389728096677,0.0002536241438473,0.0020910723511033,2.5884829764102912e-05,-4.586786939743741,0
SRS2821819,train,1,25843,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001249783468448,0.5498489425981873,0.000523071750498,0.0060368482947863,0.0,-8.0,0
SRS2821819,train,1,130514,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001230289830458,0.2477341389728096,0.0007161303787485,0.0092754128867178,0.0,-8.0,0
SRS2821819,train,1,187492,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.000122105156686,0.6012084592145015,0.0004162651301673,0.0043488001265105,4.314138294017152e-05,-4.365005281208077,0
SRS2821819,train,1,189417,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001201573041043,0.4954682779456193,0.0002157882329578,0.0018350831804097,0.0,-8.0,0
SRS2821819,train,1,13412,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001192653093949,0.6314199395770392,0.0002055490973112,0.0013978894293702,0.0,-8.0,0
SRS2821819,train,1,146804,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001188064407762,0.6978851963746223,0.0004070488323287,0.0048127845396264,0.00012942414882051456,-3.8879511279351355,0
SRS2821819,train,1,9456,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.0001179264307797,0.6918429003021148,0.000235178802523,0.0014995104903771,0.0,-8.0,0
SRS2821819,train,1,184673,2000,0,0.0,-8.0,0.0,1,82,1.0,81,0.00011717566168,0.1389728096676737,0.000872086686013,0.011156369403792,0.0,-8.0,0
