sample_id,227739,61324,103181,118090,107380,142355,171064,150579,6794,58120,250156,14807,58093,206672,127050,64509,106489,197525,28602,174794,83222,127774,33751,98439,234685,21282,44470,42738,117182,136781
SRS2821929,0.001226013527475101,0.13684515035885003,0.09325968068546554,0.16832201451930626,0.08441585276817323,0.1288002975493505,0.010717286790737399,0.007438733762208477,0.0021076412326257355,0.042882922595842574,0.0034714090890306227,0.012921356053613985,0.0003306103894314879,0.0030305952364553055,0.03953549240284876,0.006694860385987629,0.07219704379210116,0.02016723375532076,0.020401416114501397,0.007686691554282093,0.012990233218078878,8.265259735787197e-05,6.887716446489331e-05,0.0002892840907525519,0.0035953879850674306,0.0016255010813714822,0.0007438733762208477,0.006832614714917416,0.00154284848401361,2.7550865785957323e-05
SRS2822190,0.07201340859614311,0.055194867744234884,0.1907449862253646,0.0007898741980850367,0.12493497986784056,0.00963261217176874,0.04066888858920762,0.0012329743579863987,0.1390949197603406,0.007975802878224516,0.03375267304987767,0.010326160248136089,0.04149729323597973,0.008284046467721117,0.05134182287552739,0.06731269385631995,0.0017531354152619106,0.0017338701909183733,0.003448475157493209,0.00909318589014969,0.0,0.0,0.0033521490357755214,0.0032172924653707594,0.0012137091336428612,0.000924730768489799,0.0002889783651530622,0.0059914847708401565,0.011116034446221126,0.00017338701909183732
SRS2822024,0.2303461772049396,0.11457138358413749,0.013889826124119936,7.872775940796725e-05,0.00179949164361068,0.00858132577546843,0.11498751602672246,0.002744224756506287,0.055345614863800977,0.09736374474211035,0.05699889781136829,0.03688957869401894,0.08004363767235756,0.05325370582810356,0.0006410688980363048,0.009987178622039274,3.374046831770025e-05,0.000404885619812403,0.0005286006703106372,0.019873135839125446,3.374046831770025e-05,3.374046831770025e-05,0.010909418089389748,0.01179791708842252,0.001889466225791214,0.00044987291090267,5.623411386283375e-05,0.00041613244258496975,0.011707942506241987,0.0036552174010841937
SRS2822065,0.10936880893890166,0.07622434424280847,0.09279657659085506,0.0030113321182344086,0.10265274585941833,0.06116768365163642,0.03804778508598146,0.0008023615183453522,0.06402052460575323,0.015967984784848243,0.023060464379110863,0.03357040969965924,0.015987796180362945,0.01445241302797369,0.04197044139789207,0.02878595768285918,0.0006339646564704018,0.012649576036135986,0.01737459386639195,0.007815595530549172,0.0008221729138600523,3.962279102940011e-05,0.03129209921546874,0.0027934067675727077,0.005745304699263016,0.0006141532609557017,0.0010995324510658531,0.01065853078690863,0.0028231238608447578,9.905697757350028e-05
SRS2822166,0.02243757838330863,0.11166343632425037,0.11850416144111275,0.15257097252308743,0.047406225059856345,0.10185839699008095,0.023418082316725573,0.012336107627408506,0.01721582487743701,0.0435526165773572,0.004127237487173641,0.01819632881085395,0.009554212746551135,0.004902519667084711,0.04350701174324478,0.007205563789761715,0.06355033633565157,0.02314445331205108,0.018150723976741535,0.009964656253562878,0.012997377722038536,0.0024398586250142513,0.0014593546915973093,4.5604834112415916e-05,0.0023030441226770037,0.002873104549082203,0.0031239311367004903,0.006019838102838901,0.0017785885303842207,0.0
SRS2822176,0.23972071373157486,0.13816760218439586,0.03284199637962244,1.5211670393525913e-05,0.022817505590288868,0.017934559393967053,0.09981898112231705,0.0021904805366677314,0.035869118787934105,0.07065820897792786,0.03856158444758819,0.042486195409117876,0.06624682456380535,0.042197173671640886,0.002616407307686457,0.012549628074658878,6.0846681574103654e-05,0.00048677345259282923,0.001034393586759762,0.026072803054503414,4.563501118057774e-05,0.0,0.01726524589665191,0.009994067448546525,0.002449078933357672,0.0003346567486575701,0.0003650800894446219,0.001232145301875599,0.017037070840749024,4.563501118057774e-05
SRS2822132,0.02298826487845767,0.11957250628667225,0.11770746018440906,0.13637887678122382,0.07611064543168483,0.06286672254819782,0.019237217099748533,0.0067267393126571665,0.006957250628667226,0.013558256496227997,0.010477787091366304,0.032837384744341995,0.003562447611064543,0.01085498742665549,0.03979463537300922,0.021269907795473594,0.042623637887678124,0.0221081307627829,0.02420368818105616,0.002703269069572506,0.010645431684828165,8.382229673093043e-05,0.00010477787091366304,0.003143336127409891,0.009849119865884326,0.001592623637887678,0.0038139145012573345,0.006391450125733445,0.001969823973176865,0.005008382229673093
SRS2822282,0.013537067162444806,0.11108528933302347,0.09526783639321404,0.12409946548919358,0.08582674877992098,0.06467871252614454,0.016659888449918663,0.0037183360446200325,0.006303741575644899,0.021089937253079248,0.009746107366953288,0.029630490355565885,0.0009150592609807112,0.007291424587497095,0.043429003021148035,0.02432895654194748,0.027843946084127352,0.025069718800836624,0.03873750871485011,0.004909365558912387,0.019986056239832677,0.0,0.00015977225191726702,0.0011038810132465722,0.009426562863118755,0.007436672089240065,0.0009586335115036021,0.00881652335579828,0.0020915640250987683,0.0018301185219614224
SRS2822209,0.22043359429286144,0.1423194515217492,0.036804558298976234,0.00016213461805716404,0.006114791309584472,0.017950618427757446,0.1026775374067726,0.023856950942696995,0.06097419743364062,0.04943947746328809,0.04027887154305832,0.021992402835039608,0.03594756103210266,0.048292954092741,0.0015981840922777598,0.014707926066614165,3.4743132440820866e-05,0.0006948626488164172,0.0011465233705470884,0.023196831426321396,0.0005906332514939547,6.948626488164173e-05,0.019201371195627,0.009728077083429843,0.006103210265437532,0.012704405429193497,1.1581044146940287e-05,0.0031963681845555195,0.011361004308148423,0.0007296057812572382
SRS2822238,0.009292392119146288,0.1194574487645503,0.10644527106346266,0.2486033124478452,0.03702813176244289,0.08804435455355501,0.010112725061171378,0.0024185678118325954,0.014666987256552055,0.03486415003606636,0.005600893880033379,0.02848535422825057,0.0009476259847531223,0.0021356943835480814,0.03750901659052657,0.010169299746828281,0.07018089755738795,0.019871858336987114,0.013988091028669223,0.008641783234091906,0.0145255505424098,0.00200840134082005,0.00046674115666944826,0.0007354709135397366,0.0027014412401171095,0.001103206370309605,0.0005798905279832539,0.0050917217091212535,0.0021781253977907586,1.4143671414225705e-05
