depth,method,sample_id,composition_RMSE_RA,composition_Spearman,Bray_Curtis,Jensen_Shannon_distance,RAD_MAE_log10_RA_specific,RAD_RMSE_log10_RA_specific,RAD_head_MAE_log10,RAD_middle_MAE_log10,RAD_tail_MAE_log10,Shannon_absolute_error,Simpson_absolute_error,true_richness_1read,predicted_richness_1read,richness_1read_absolute_error,true_richness_fixed,predicted_richness_fixed,richness_fixed_absolute_error
2000,Random Forest,SRS2822279,0.0012925571309436636,0.8874029146912223,0.06169867476709756,0.10693134727530058,0.5908471637545644,0.7937320936251624,0.026940447581762356,0.1544470941688185,1.0402990948019775,0.09879313018371257,0.003836478826125589,83.0,76.0,7.4,162.0,112.6,49.4
2000,Random Forest,SRS2822280,0.0013093787653929668,0.8920769516218726,0.06255267248214076,0.10547129102931721,0.639298858428449,0.9118028057418451,0.02399404353611006,0.17702369467250134,1.117238474662925,0.08495567932058509,0.003583407303797048,82.0,75.8,7.4,149.0,113.4,35.6
2000,Random Forest,SRS2822298,0.001350155888251763,0.8007466619372785,0.05208463623500344,0.09928645762801477,0.8056821839581048,0.9990459990606089,0.03003547560333091,0.5299365874140078,1.132598760451326,0.09319824657684687,0.003928521706613575,61.0,52.2,8.8,101.0,78.0,23.0
2000,Raw shallow RA,SRS2821816,0.0014220910568740906,0.8144266635741317,0.06221645633211931,0.11136398708271904,1.5146253202342561,2.3442525092924495,0.030059497424064396,1.5208573432756962,1.660994651492589,0.04434814110819039,0.0018137027711347953,66.0,87.0,21.0,117.0,87.0,30.0
2000,Raw shallow RA,SRS2821824,0.0013516435957805783,0.8029214623714319,0.07499967992268544,0.13793664543588743,1.8061166409077767,2.6501521862034076,0.030679612042075234,0.7898748426308161,2.9000713368040567,0.041877355147295604,0.0010978756671059299,84.0,108.2,24.2,162.0,108.2,53.8
2000,Raw shallow RA,SRS2821835,0.0011292687770243057,0.740768079718434,0.044914727550441874,0.09356301996660828,1.0892640938480906,2.0105443789012396,0.025035818815091832,2.4241018788843753,0.0,0.04317955953403478,0.0031119122560093306,43.0,53.4,10.4,74.0,53.4,20.6
2000,Raw shallow RA,SRS2821843,0.0014782235287425839,0.807946827152843,0.07475453273558391,0.1328525086528828,1.5639735206465217,2.438822837716836,0.03508061351958049,1.0042782565954926,2.2228779922565027,0.04210113647159073,0.002739242960407684,81.0,102.2,21.2,142.0,102.2,39.8
2000,Raw shallow RA,SRS2821844,0.0013349246965974608,0.89173796920401,0.06638939376453133,0.11225798658383965,0.7115869641036842,1.653856700084308,0.03130611172352017,1.1603072401848786,0.3784337326681405,0.04399590113021432,0.002597418273725105,90.0,96.6,6.6,118.0,96.6,21.4
2000,Raw shallow RA,SRS2821854,0.0011935962415207124,0.9097003614604283,0.06407040515482268,0.10785600649029865,0.4751897739170188,1.396419827147018,0.024842047000919226,1.0559232979290423,0.0,0.02988679389912994,0.001439610290095672,89.0,90.6,4.8,111.0,90.6,20.4
2000,Raw shallow RA,SRS2821860,0.0012274355315926003,0.7833739712328731,0.05789175599943704,0.1216946060312362,1.5016387440206067,2.3866026047224054,0.036610284373258875,1.550082528861306,1.6081173149149042,0.0405829279992326,0.002450871892745754,66.0,86.6,20.6,127.0,86.6,40.4
2000,Raw shallow RA,SRS2821870,0.0013388485112512157,0.8023537726014596,0.06455408757115241,0.12138778291828944,1.7074516400360948,2.529683194792697,0.030160502963024676,1.3314794908241303,2.2166296698952594,0.031713245778903686,0.002314448009019987,73.0,92.6,19.6,131.0,92.6,38.4
2000,Raw shallow RA,SRS2821871,0.0013491750579284073,0.8170066524510838,0.06980594554382324,0.12438900321097904,1.551855513611489,2.4189010348602493,0.0295040836272836,1.1677774898358475,2.052449712825803,0.04567689547342706,0.0012542570413496934,75.0,97.4,22.4,136.0,97.4,38.6
2000,Raw shallow RA,SRS2821875,0.0012479254599707464,0.8198287178913469,0.06222472945760329,0.11994692593482954,1.2969173929645934,2.237167888532857,0.027369510313856933,1.2124904765817799,1.502655904319714,0.03489343795905562,0.0012097429145319527,74.0,96.4,22.4,139.0,96.4,42.6
