depth,method,sample_id,subsample_repeat,composition_RMSE_RA,composition_Spearman,Bray_Curtis,Jensen_Shannon_distance,RAD_MAE_log10_RA_specific,RAD_RMSE_log10_RA_specific,RAD_head_MAE_log10,RAD_middle_MAE_log10,RAD_tail_MAE_log10,Shannon_absolute_error,Simpson_absolute_error,true_richness_1read,predicted_richness_1read,richness_1read_absolute_error,true_richness_fixed,predicted_richness_fixed,richness_fixed_absolute_error
500,Random Forest,SRS2821919,4,0.0023797477298694997,0.8577796426760295,0.09454693501481268,0.160670538438301,0.7870531323956165,0.9442000609644511,0.03234573269446866,0.4913272241587747,1.1297613980264423,0.2576971808558297,0.012784441562931459,42,30,12,124,78,46
500,Random Forest,SRS2821919,5,0.0038610566408739315,0.8192586050704748,0.12005717776197397,0.16503528399006115,0.8537645265570727,0.9972729220759283,0.05113198716845997,0.5977514391181331,1.165730786242829,0.33402950631135964,0.025162808402863446,42,33,9,124,74,50
500,Random Forest,SRS2821925,1,0.0015740720678249392,0.7285214432451124,0.0525223361045624,0.09188881731371976,0.7649593539699951,1.0080003872080978,0.04296326658695045,0.6128193668885046,0.975431067854007,0.026337205116081286,0.005220465587926215,24,24,0,66,52,14
500,Random Forest,SRS2821925,2,0.0026953211840077367,0.7199552298924968,0.06046824852338576,0.08644120153198076,0.6064257272232857,0.8067532499123481,0.0441261521897891,0.5780867013168735,0.6894221321742027,0.05964865571747202,0.025423755261731573,24,23,1,66,53,13
500,Random Forest,SRS2821925,3,0.0031209234940203254,0.741411947991514,0.08536735342107103,0.11466353768754903,0.6169620562690897,0.8218521812137511,0.0517226116649243,0.5608143443285494,0.7252215203720482,0.017467124630515585,0.014336124241109083,24,24,0,66,55,11
500,Random Forest,SRS2821925,4,0.0028249622009358538,0.7133689282107967,0.07976318555708743,0.1048327905243903,0.6008809704371277,0.7970006216129244,0.04248097685719287,0.5760537477954052,0.6803258782929978,0.03806429338875761,0.018845873506736055,24,23,1,66,54,12
500,Random Forest,SRS2821925,5,0.002083430899582418,0.7417509521070548,0.05239614644826313,0.07527646208322426,0.5105783958783702,0.70864562533006,0.02692952908163476,0.6721531220092841,0.4150501792597353,0.028761104511980218,0.011322418626560582,24,23,1,66,56,10
500,Random Forest,SRS2821928,1,0.002974520622463895,0.8196556462785619,0.10445613915483298,0.17558149257700323,0.8992297399427738,1.0454884945025504,0.04282621867098035,0.6525830151404576,1.208292514777399,0.26923554833039676,0.008960294501215493,47,38,9,137,72,65
500,Random Forest,SRS2821928,2,0.00202926148475652,0.7911140913243795,0.09439011662121125,0.17213196276617448,0.8449395278547017,1.0503483836082248,0.030771367859908562,0.5025773381644987,1.2355968168674218,0.19823641041382878,0.0055958612879976055,47,36,11,137,84,53
500,Random Forest,SRS2821928,3,0.0025737623506399865,0.7878094459890269,0.1041309975605125,0.15786173866717984,0.7704678430929461,1.0360419485612882,0.046276088230411974,0.3452965966713295,1.2262474880163892,0.11347103088911803,0.002038571939824485,47,48,1,137,93,44
500,Random Forest,SRS2821928,4,0.0019035748289955672,0.7797034210107925,0.09005843575411487,0.14767351774694462,0.7720301347243053,1.0141299059984743,0.037132261385256465,0.4039615746499441,1.177648152061981,0.20315150189993547,0.006995900196005045,47,39,8,137,92,45
500,Random Forest,SRS2821928,5,0.003210538713210494,0.7977733466160527,0.1262016419969878,0.17937819292486162,0.7408265710678681,1.009194087740652,0.07103179900818726,0.33917489108134313,1.169925969140621,0.1625305311905776,0.006231383917446376,47,43,4,137,95,42
500,Random Forest,SRS2821931,1,0.0026410104500776744,0.8702940755598277,0.10223813827771382,0.15103208207421703,0.827367754305791,0.982012108478196,0.06955670010825801,0.5037013185870112,1.1954741903412935,0.13579597724957226,0.003813807545809733,32,37,5,140,74,66
500,Random Forest,SRS2821931,2,0.0019191464761464676,0.7786141284881924,0.08388301455198575,0.16087000356118322,0.9864703912223981,1.1238546533146712,0.05309546848623118,0.7643657260146834,1.2813822481456236,0.18949726611134388,0.006587251520274395,32,35,3,140,63,77
500,Random Forest,SRS2821931,3,0.0028483925773385797,0.8553075757828381,0.09947495405239941,0.15050109283450547,0.7914669974727946,0.9440618071969791,0.05808039092642402,0.4652316334571098,1.1593792603302036,0.1071763521801965,0.0010226171294706043,32,32,0,140,78,62
500,Random Forest,SRS2821931,4,0.0018479154569206258,0.8609456776577167,0.08198039573902557,0.13552509077469257,0.7276343249033758,0.9132675569549976,0.031740943935291394,0.34186304325843053,1.1451503883688,0.13368810011033583,0.004608597835200068,32,32,0,140,91,49
500,Random Forest,SRS2821931,5,0.0023238062190497027,0.8454304917315997,0.0903174667267901,0.15242165857835105,0.9281639265725378,1.063259024550287,0.05504476305849831,0.7099040218914945,1.213456668771919,0.20080461099227565,0.005846209457974982,32,33,1,140,67,73
500,Random Forest,SRS2821932,1,0.0020580567612948288,0.8926962783360965,0.09976939705895191,0.15706426134163673,0.7382650377830371,0.9016140002397527,0.02502373777260664,0.4194243210652882,1.097477467751218,0.11980598052056868,0.0011267269783862277,45,43,2,144,85,59
500,Random Forest,SRS2821932,2,0.0029813387584620584,0.89863926385972,0.11223541399543181,0.15836420274332721,0.7604184701082629,0.9046874163281139,0.05547440942754749,0.44854233185381276,1.112529907508709,0.29739129096728156,0.016922759941979337,45,40,5,144,90,54
500,Random Forest,SRS2821932,3,0.0024769512713699324,0.9035667220484063,0.11384227108831077,0.15895158211324337,0.7584565453958035,0.9035976803438186,0.057149202208984055,0.4429355831399729,1.1134674521563814,0.2435418648912253,0.01182749417689577,45,40,5,144,89,55
500,Random Forest,SRS2821932,4,0.00253612235513292,0.8929437812292847,0.1148826835978374,0.16067627458598685,0.7834302716210431,0.9253917329841381,0.048880367509316,0.48144771789095686,1.1296913730279898,0.25506387543738374,0.010750573168104016,45,42,3,144,87,57
500,Random Forest,SRS2821932,5,0.0026171947187071587,0.9061755264763119,0.10499652774026241,0.16002456668531578,0.7523629617795031,0.9079115453798312,0.046621162276431274,0.4278230677317214,1.1159235233148341,0.19511731560754697,0.004655606946634916,45,45,0,144,87,57
500,Random Forest,SRS2821946,1,0.0014440297208575868,0.7816467347041974,0.04730987923619113,0.08646818058103348,0.7948791168904885,1.090321412209787,0.028331149467344847,0.8469226488679312,0.82662841556035,0.05442737821001442,0.002618317628896194,22,24,2,64,53,11
500,Random Forest,SRS2821946,2,0.0023902382647866737,0.7883918157206299,0.06765987299948913,0.09687600693144169,0.7016954749386003,0.9641851231120364,0.0578082973249225,0.7871036657434317,0.6909395659403881,0.08534420827110445,0.0064895112958720524,22,23,1,64,52,12
500,Random Forest,SRS2821946,3,0.002480040085177892,0.8002516072382599,0.07565430940848036,0.09545906964352878,0.7110329021767839,0.97679000991473,0.0476962496137079,0.773135317221629,0.7231880294855055,0.056061970172411435,0.001367937230899563,22,25,3,64,54,10
500,Random Forest,SRS2821946,4,0.002455160299300645,0.790217477130277,0.061339174306469485,0.0904999335351166,0.6877786582218309,0.9546135854552907,0.03795186098780734,0.7670799719382837,0.6831125054688127,0.1156787904431118,0.01616465046318971,22,23,1,64,54,10
500,Random Forest,SRS2821946,5,0.0020809104125318,0.7882856918966359,0.06250705467768713,0.09485508430490126,0.6969262093872968,0.9574725816222607,0.04197598559033056,0.7880441980648479,0.6821774078134364,0.10633723913781123,0.013807818431318952,22,24,2,64,52,12
500,Random Forest,SRS2821968,1,0.0038387362919053065,0.6032268102873625,0.12444880795563282,0.17608403455566932,1.2996831158659488,1.6432631765318948,0.037786845972199105,1.2682212661979828,1.4570949455570268,0.3336735143869105,0.03669958336639778,44,35,9,70,60,10
